osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
225372066,tertiary,False,False,62.35190550400375,,,,,"LINESTRING (79.073886 21.16398, 79.073822 21.163812, 79.073698 21.163447)",,,,,,21.163713944586128,79.07378955538309,Central
225372066,tertiary,False,True,50.12123975948839,,,,,"LINESTRING (79.073886 21.16398, 79.073894 21.164034, 79.073887 21.164144, 79.073841 21.164233, 79.073707 21.164372)",,,,,,21.164189254276362,79.0738361512137,Central
314126663,residential,False,True,9.799259541197829,,,,,"LINESTRING (79.077948 21.162972, 79.077855 21.162986)",,,,,,21.162979200006617,79.07790165000165,Central
992440303,residential,False,True,36.2890796108737,,,,,"LINESTRING (79.077948 21.162972, 79.077782 21.162685)",,,,,,21.162828750015592,79.07786489992377,Central
314126663,residential,False,False,75.11297819678413,,,,,"LINESTRING (79.077948 21.162972, 79.078646 21.162922, 79.078671 21.162922)",,,,,,21.162946344361938,79.07830941550472,Central
225644647,tertiary,False,False,40.32215852519515,,,,,"LINESTRING (79.076553 21.171775, 79.076548 21.171412)",,,,,,21.171593800001638,79.07655050000677,Central
225644647,tertiary,False,True,77.33897882440299,,,,,"LINESTRING (79.076553 21.171775, 79.076555 21.17188, 79.076531 21.17247)",,,,,,21.172122673366335,79.07654477026213,Central
314126658,residential,False,True,187.2293894129595,,,,,"LINESTRING (79.076553 21.171775, 79.07577 21.171947, 79.075279 21.172067, 79.074796 21.172164)",,,,,,21.171971628100636,79.07567496693314,Central
314128749,residential,False,True,66.75085470623557,,,,,"LINESTRING (79.073855 21.162305, 79.074172 21.162217, 79.07407 21.161941)",,,,,,21.162172656655894,79.07406537120306,Central
314128763,residential,False,True,26.093445992159985,,,,,"LINESTRING (79.077782 21.162685, 79.07769 21.162467)",,,,,,21.162576000004297,79.07773574996932,Central
992440303,residential,False,False,36.2890796108737,,,,,"LINESTRING (79.077782 21.162685, 79.077948 21.162972)",,,,,,21.162828750015592,79.07786489992377,Central
314128763,residential,False,False,181.23876571544457,,,,,"LINESTRING (79.077782 21.162685, 79.077455 21.162737, 79.076908 21.162727, 79.076403 21.162747, 79.076162 21.162752, 79.07604 21.162738)",,,,,,21.162732924869974,79.07691210127062,Central
992440303,residential,False,True,90.43061707617736,,,,,"LINESTRING (79.077782 21.162685, 79.077895 21.162732, 79.078442 21.162672, 79.078635 21.162636)",,,,,,21.162692262416186,79.07820518391608,Central
314128772,residential,False,False,90.96508333998902,,,,,"LINESTRING (79.074891 21.159261, 79.074065 21.159538)",,,,,,21.15939940053446,79.07447825034512,Central
314128761,residential,False,False,69.99477188125677,,,,,"LINESTRING (79.074891 21.159261, 79.074696 21.15878, 79.074647 21.158762, 79.074613 21.158704)",,,,,,21.15897110083422,79.07476661508458,Central
314128772,residential,False,True,85.15725998942308,,,,,"LINESTRING (79.074891 21.159261, 79.075014 21.15922, 79.075529 21.159025, 79.075648 21.158965)",,,,,,21.159120504235766,79.07527273614858,Central
314128747,residential,False,True,65.35762092467226,,,,,"LINESTRING (79.073869 21.158979, 79.074065 21.159538)",,,,,,21.159258200018723,79.07396734983618,Central
1298763925,secondary,True,False,82.96720306690486,,,,,"LINESTRING (79.073869 21.158979, 79.07451 21.158736, 79.074613 21.158704)",,,,,,21.158838654047646,79.07423999179177,Central
225372078,tertiary,False,False,81.68491042530498,,,,,"LINESTRING (79.073766 21.161118, 79.074518 21.160897)",,,,,,21.161007450439296,79.07414200024652,Central
225372078,tertiary,False,True,78.7202942535254,,,,,"LINESTRING (79.073766 21.161118, 79.073052 21.161356)",,,,,,21.161237200400503,79.07340900025778,Central
314128749,residential,False,False,96.76353098326894,,,,,"LINESTRING (79.073766 21.161118, 79.07407 21.161941)",,,,,,21.161529450045485,79.07391814962368,Central
314126663,residential,False,False,9.799259541197829,,,,,"LINESTRING (79.077855 21.162986, 79.077948 21.162972)",,,,,,21.162979200006617,79.07790165000165,Central
314126663,residential,False,True,120.81629375800429,,,,,"LINESTRING (79.077855 21.162986, 79.077278 21.163072, 79.076865 21.163092, 79.076698 21.16309)",,,,,,21.163056986073617,79.07727810327839,Central
314128774,residential,False,False,30.840164335402775,,,,,"LINESTRING (79.077855 21.162986, 79.077846 21.163211, 79.077835 21.163262)",,,,,,21.163124688799332,79.0778484868843,Central
314128759,residential,False,False,86.95345191971036,,,,,"LINESTRING (79.074815 21.16176, 79.07562 21.161542)",,,,,,21.16165065050267,79.07521750025735,Central
314128759,residential,False,True,100.78135513056877,,,,,"LINESTRING (79.074815 21.16176, 79.074518 21.160897)",,,,,,21.161328350042815,79.07466624961741,Central
992482882,residential,False,False,81.07349831822283,,,,,"LINESTRING (79.074815 21.16176, 79.074321 21.161941, 79.07407 21.161941)",,,,,,21.161879493716707,79.07444826117147,Central
225372066,tertiary,False,False,32.830385163934615,,,,,"LINESTRING (79.072544 21.160724, 79.072349 21.160491)",,,,,,21.16060750002305,79.07244689992527,Central
225372066,tertiary,False,True,87.8308169438259,,,,,"LINESTRING (79.072544 21.160724, 79.073052 21.161356)",,,,,,21.161040100154597,79.07279799947338,Central
314128772,residential,False,True,153.55670252103806,,,,,"LINESTRING (79.072544 21.160724, 79.073077 21.160351, 79.073158 21.160226, 79.07319 21.160116, 79.073233 21.159921, 79.073324 21.15981, 79.073453 21.15975, 79.07348 21.159741)",,,,,,21.160249222231606,79.07304705806457,Central
314128757,residential,False,True,33.74263880901992,,,,,"LINESTRING (79.077652 21.162165, 79.07769 21.162467)",,,,,,21.162316000000864,79.07767109998737,Central
225644646,tertiary,False,False,84.18946421985636,Samullah Khan road,,,,"LINESTRING (79.077652 21.162165, 79.077896 21.162142, 79.078451 21.162036)",,,,,,21.1621084340631,79.078053041255,Central
225644646,tertiary,False,True,37.176684431340135,Samullah Khan road,,,,"LINESTRING (79.077652 21.162165, 79.077461 21.162184, 79.077306 21.162128)",,,,,,21.16216607100615,79.07747632125782,Central
992440307,residential,False,False,57.36512033767242,,,,,"LINESTRING (79.077652 21.162165, 79.077646 21.162048, 79.077656 21.161945, 79.077656 21.161839, 79.0776 21.161657)",,,,,,21.16190908423099,79.07764316311517,Central
314128772,residential,False,False,4.076401102466253,,,,,"LINESTRING (79.076185 21.158695, 79.076151 21.158713)",,,,,,21.15870380000095,79.076168300001,Central
27210946,tertiary,True,False,46.52360384921421,Red Cross Road,,,,"LINESTRING (79.076185 21.158695, 79.076138 21.158611, 79.075985 21.15832)",,,,,,21.158507947312952,79.07608406556254,Central
314128759,residential,False,True,86.95345191971036,,,,,"LINESTRING (79.07562 21.161542, 79.074815 21.16176)",,,,,,21.16165065050267,79.07521750025735,Central
314128772,residential,False,True,59.295608594130144,,,,,"LINESTRING (79.075648 21.158965, 79.076151 21.158713)",,,,,,21.158839200204795,79.07589945020204,Central
314128777,residential,False,False,60.35401022125454,,,,,"LINESTRING (79.075648 21.158965, 79.07548 21.158446)",,,,,,21.158705550013416,79.07556364987121,Central
314128772,residential,False,False,85.15725998942308,,,,,"LINESTRING (79.075648 21.158965, 79.075529 21.159025, 79.075014 21.15922, 79.074891 21.159261)",,,,,,21.159120504235776,79.07527273614858,Central
314125384,tertiary,False,False,62.527712604127075,,,,,"LINESTRING (79.077852 21.16445, 79.077475 21.164519, 79.077256 21.164525)",,,,,,21.16449802588611,79.07755538755782,Central
314125384,tertiary,False,True,117.3451023366339,,,,,"LINESTRING (79.077852 21.16445, 79.07799 21.164424, 79.078479 21.164318, 79.078935 21.164155)",,,,,,21.16432094297505,79.07839957461032,Central
314128774,residential,False,True,39.95523711776033,,,,,"LINESTRING (79.077852 21.16445, 79.077825 21.164313, 79.077814 21.164093)",,,,,,21.164271868914476,79.07782684263212,Central
992440298,residential,False,False,58.53056402684145,,,,,"LINESTRING (79.077814 21.164093, 79.077251 21.164058)",,,,,,21.164075300232078,79.07753259994664,Central
992440298,residential,False,True,36.734273533616694,,,,,"LINESTRING (79.077814 21.164093, 79.078167 21.164062)",,,,,,21.164077350093415,79.07799055001043,Central
314128774,residential,False,False,39.95523711776033,,,,,"LINESTRING (79.077814 21.164093, 79.077825 21.164313, 79.077852 21.16445)",,,,,,21.164271868914476,79.07782684263212,Central
314128774,residential,False,True,93.02132055266341,,,,,"LINESTRING (79.077814 21.164093, 79.077803 21.163893, 79.07782 21.163658, 79.077793 21.163462, 79.077835 21.163262)",,,,,,21.163676065701722,79.07781013043291,Central
314128747,residential,False,False,65.35762092467226,,,,,"LINESTRING (79.074065 21.159538, 79.073869 21.158979)",,,,,,21.159258200018723,79.07396734983618,Central
314128772,residential,False,True,90.96508333998902,,,,,"LINESTRING (79.074065 21.159538, 79.074891 21.159261)",,,,,,21.15939940053446,79.07447825034512,Central
314128772,residential,False,False,64.77340286291826,,,,,"LINESTRING (79.074065 21.159538, 79.073898 21.159594, 79.07348 21.159741)",,,,,,21.159638269984963,79.07377238678914,Central
314128765,residential,False,False,63.3271757496544,,,,,"LINESTRING (79.07348 21.159741, 79.073276 21.159204)",,,,,,21.15947260002087,79.07337779983379,Central
314128772,residential,False,False,153.55670252103806,,,,,"LINESTRING (79.07348 21.159741, 79.073453 21.15975, 79.073324 21.15981, 79.073233 21.159921, 79.07319 21.160116, 79.073158 21.160226, 79.073077 21.160351, 79.072544 21.160724)",,,,,,21.160249222231602,79.07304705806457,Central
314128772,residential,False,True,64.77340286291826,,,,,"LINESTRING (79.07348 21.159741, 79.073898 21.159594, 79.074065 21.159538)",,,,,,21.159638269984963,79.07377238678914,Central
314126663,residential,False,False,33.95084392425343,,,,,"LINESTRING (79.074836 21.162901, 79.07489 21.1629, 79.075164 21.162902)",,,,,,21.162901034446588,79.07499999873394,Central
314126663,residential,False,True,137.22811331824488,,,,,"LINESTRING (79.074836 21.162901, 79.074242 21.162907, 79.073514 21.162945)",,,,,,21.1629162393946,79.07417495807123,Central
314128771,residential,False,True,308.00164291640806,,,,,"LINESTRING (79.074836 21.162901, 79.07466 21.162392, 79.075035 21.162267, 79.076907 21.161615)",,,,,,21.162128977763526,79.07558487077397,Central
225372078,tertiary,False,False,7.317876388362248,,,,,"LINESTRING (79.074518 21.160897, 79.074585 21.160877)",,,,,,21.16088700000353,79.07455125000197,Central
225372078,tertiary,False,True,81.68491042530498,,,,,"LINESTRING (79.074518 21.160897, 79.073766 21.161118)",,,,,,21.161007450439296,79.07414200024652,Central
314128759,residential,False,False,100.78135513056877,,,,,"LINESTRING (79.074518 21.160897, 79.074815 21.16176)",,,,,,21.161328350042815,79.07466624961741,Central
314128765,residential,False,True,63.3271757496544,,,,,"LINESTRING (79.073276 21.159204, 79.07348 21.159741)",,,,,,21.15947260002087,79.07337779983379,Central
1298763925,secondary,True,False,66.48156219658418,,,,,"LINESTRING (79.073276 21.159204, 79.073726 21.159033, 79.073869 21.158979)",,,,,,21.159091565259768,79.07357238510721,Central
314128763,residential,False,True,9.129171039934041,,,,,"LINESTRING (79.075953 21.162727, 79.07604 21.162738)",,,,,,21.1627327500055,79.07599629999787,Central
314128757,residential,False,False,190.3310172315537,,,,,"LINESTRING (79.075953 21.162727, 79.076065 21.162592, 79.076178 21.162557, 79.076339 21.162497, 79.077503 21.162422, 79.07769 21.162467)",,,,,,21.162491623538934,79.07678690910885,Central
314128757,residential,False,True,42.80025313566833,,,,,"LINESTRING (79.075953 21.162727, 79.07592 21.162737, 79.075786 21.162782, 79.075679 21.162807, 79.075599 21.162897)",,,,,,21.162794852478697,79.07576271158244,Central
225644646,tertiary,False,True,29.334217685589014,Samullah Khan road,,,,"LINESTRING (79.076907 21.161615, 79.076822 21.161364)",,,,,,21.16148945000352,79.07686429996805,Central
225644646,tertiary,False,False,72.60107766956907,Samullah Khan road,,,,"LINESTRING (79.076907 21.161615, 79.076963 21.16175, 79.077035 21.161897, 79.077116 21.162001, 79.077306 21.162128)",,,,,,21.161897838962027,79.07707070055369,Central
314128771,residential,False,False,308.0016429164081,,,,,"LINESTRING (79.076907 21.161615, 79.075035 21.162267, 79.07466 21.162392, 79.074836 21.162901)",,,,,,21.162128977763533,79.07558487077397,Central
992440308,residential,False,True,145.740055147743,,,,,"LINESTRING (79.076907 21.161615, 79.077637 21.161447, 79.078278 21.161327)",,,,,,21.161463879133873,79.07759063223013,Central
314128757,residential,False,False,33.74263880901992,,,,,"LINESTRING (79.07769 21.162467, 79.077652 21.162165)",,,,,,21.162316000000864,79.07767109998737,Central
314128763,residential,False,False,26.093445992159985,,,,,"LINESTRING (79.07769 21.162467, 79.077782 21.162685)",,,,,,21.162576000004297,79.07773574996932,Central
314128757,residential,False,True,190.33101723155372,,,,,"LINESTRING (79.07769 21.162467, 79.077503 21.162422, 79.076339 21.162497, 79.076178 21.162557, 79.076065 21.162592, 79.075953 21.162727)",,,,,,21.162491623538934,79.07678690910885,Central
992440305,residential,False,True,103.68975180016133,,,,,"LINESTRING (79.07769 21.162467, 79.078332 21.16239, 79.078681 21.162342)",,,,,,21.16240627530867,79.07818574290411,Central
314131141,residential,False,True,68.28442888135002,,,,,"LINESTRING (79.088144 21.160963, 79.087487 21.161003)",,,,,,21.160983400322664,79.0878151500168,Central
1074800458,residential,False,False,310.1344382782683,,,,,"LINESTRING (79.088144 21.160963, 79.08792 21.161327, 79.087544 21.161983, 79.087168 21.162672, 79.086793 21.16345)",,,,,,21.16219473106337,79.08744320957906,Central
1077645562,residential,False,False,433.13710562993435,,,,,"LINESTRING (79.088144 21.160963, 79.088348 21.160959, 79.08845 21.160694, 79.088628 21.160384, 79.088903 21.160376, 79.089184 21.160493, 79.089286 21.160698, 79.089549 21.160946, 79.090269 21.161033, 79.0912 21.161969)",,,,,,21.16098438694467,79.08964343058221,Central
"[1077645564, 992480260]",residential,False,True,126.41567874240343,,,,,"LINESTRING (79.088144 21.160963, 79.088396 21.16116, 79.088784 21.161178, 79.088785 21.161645)",,,,,,21.16123952489022,79.08858333890856,Central
371839915,residential,False,False,33.562131595929145,,,,,"LINESTRING (79.086415 21.169047, 79.08634 21.168911, 79.086312 21.168764)",,,,,,21.16890927893673,79.08635204938209,Central
1010144794,residential,False,False,282.81124658062663,,,,,"LINESTRING (79.086415 21.169047, 79.086277 21.169087, 79.086216 21.169164, 79.085536 21.171388)",,,,,,21.170168022324262,79.0859151706554,Central
1010144794,residential,False,True,93.91361168410991,,,,,"LINESTRING (79.086415 21.169047, 79.086612 21.169035, 79.086719 21.169065, 79.086681 21.169621)",,,,,,21.169240837661018,79.08665515485198,Central
314131133,residential,False,False,73.29376429961724,,,,,"LINESTRING (79.087491 21.182039, 79.087264 21.181415)",,,,,,21.181727150025466,79.08737759978672,Central
314131133,residential,False,True,35.44029765870575,,,,,"LINESTRING (79.087491 21.182039, 79.087812 21.181931)",,,,,,21.181985050081057,79.08765170005296,North
314724795,residential,False,False,96.87317560202146,,,,,"LINESTRING (79.087491 21.182039, 79.087776 21.182869)",,,,,,21.18245420003947,79.08763329964732,North
314131139,residential,False,False,55.549248426212685,,,,,"LINESTRING (79.090656 21.182571, 79.09075 21.183063)",,,,,,21.182816900004035,79.09070254993905,North
314131142,tertiary,False,False,35.28733618904294,,,,,"LINESTRING (79.090656 21.182571, 79.090992 21.182525)",,,,,,21.182547850085914,79.09082385001918,North
314131139,residential,False,True,167.6401812078982,,,,,"LINESTRING (79.090656 21.182571, 79.090377 21.181899, 79.089927 21.181233)",,,,,,21.181885512884126,79.09032600001828,North
314131142,tertiary,False,True,43.98722690107185,,,,,"LINESTRING (79.090656 21.182571, 79.090292 21.182621, 79.090236 21.182627)",,,,,,21.18259971040292,79.09044562257446,North
314131133,residential,False,False,59.13065099057052,,,,,"LINESTRING (79.090709 21.179488, 79.09019 21.179708)",,,,,,21.17959840021475,79.09044955017838,Central
314131133,residential,False,True,42.67339787886555,,,,,"LINESTRING (79.090709 21.179488, 79.091082 21.179325)",,,,,,21.17940670011069,79.0908953500956,Central
314131136,residential,False,True,97.43264382344132,,,,,"LINESTRING (79.090709 21.179488, 79.091124 21.180275)",,,,,,21.17988160009453,79.09091664948492,Central
314131136,residential,False,False,143.36518403744293,,,,,"LINESTRING (79.090709 21.179488, 79.090356 21.17882, 79.090284 21.178685, 79.090096 21.178333)",,,,,,21.178910371505527,79.09040331541568,Central
314131146,tertiary,False,True,39.15204665449913,,,,,"LINESTRING (79.084864 21.182925, 79.084903 21.182574)",,,,,,21.182749600004605,79.0848832000319,North
314131142,tertiary,False,False,213.02177143342135,,,,,"LINESTRING (79.084864 21.182925, 79.086198 21.183025, 79.08691 21.182954)",,,,,,21.18297989171743,79.08588728791061,North
314131146,tertiary,False,False,46.103172411701905,,,,,"LINESTRING (79.084864 21.182925, 79.084852 21.183026, 79.084806 21.183336)",,,,,,21.183130411729135,79.08483631344153,North
314131143,residential,False,False,173.15467321002134,,,,,"LINESTRING (79.088318 21.185076, 79.088285 21.183519)",,,,,,21.18429735002798,79.08830150008735,North
314131145,residential,False,False,52.80307771901275,,,,,"LINESTRING (79.088318 21.185076, 79.087821 21.184974)",,,,,,21.185024800176805,79.08806959989963,North
314131145,residential,False,True,52.346128246351384,,,,,"LINESTRING (79.088318 21.185076, 79.088811 21.185177)",,,,,,21.185126350173764,79.08856484990136,North
314131143,residential,False,True,264.33469363727806,,,,,"LINESTRING (79.088318 21.185076, 79.088334 21.186157, 79.088457 21.187448)",,,,,,21.186262951616026,79.08836390200774,North
314131133,residential,False,False,127.45214843685284,,,,,"LINESTRING (79.088478 21.180479, 79.088913 21.181551)",,,,,,21.181014600096738,79.08869564928632,Central
314131133,residential,False,True,22.254129239782877,,,,,"LINESTRING (79.088478 21.180479, 79.088669 21.180387)",,,,,,21.180432950029335,79.08857360002763,Central
1305176160,residential,False,False,37.88505651800201,,,,,"LINESTRING (79.088478 21.180479, 79.088129 21.18058)",,,,,,21.180529500094647,79.08830375005273,Central
314131133,residential,False,False,21.9480475172796,,,,,"LINESTRING (79.093313 21.178347, 79.09312 21.178429)",,,,,,21.178387850029527,79.09321645002473,Central
314131133,residential,False,True,25.678583749184494,,,,,"LINESTRING (79.093313 21.178347, 79.093537 21.178248)",,,,,,21.178297450040038,79.09342465003469,Central
